"","sector","code","description","region","nondis","estab","employ","wage","bea.comp.st","bea.earn.st","bea.empl.st","gdp.comp.st","us.comp.gdp.ratio","us.comp.out.ratio","st.output","st.gdp.est","gdp","taxsub.est","taxsub.st","surplus.est","surplus.st","check","output","jobs.1000output.ratio","earn.output.ratio","comp.output.ratio","valueadded.output.ratio","taxsub.output.ratio","surplus.output.ratio","Code","Description","st.total.dem","rpc"
"154",153,"336211","Motor vehicle body manufacturing",34000,0,10,296,14105686,18497355.1364882,26821625.1679691,316.348161642928,18726195.5945161,0.84793893129771,0.226971802206784,82504502.3762711,22084368.2290386,23836323.7524968,269295.871402254,553262.307966483,3355280.9923362,3848820.36192543,0,82504502.3762711,0.00383431391659314,0.325092866394686,0.224198129844223,0.288909369379487,0.00670584382708313,0.046649822143917,"336211","Motor vehicle body manufacturing",103573833.621726,0.736378780260404
"155",154,"336212","Truck trailer manufacturing",34000,1,5,201,13432338,17614366.738303,25541270.0215692,214.817501656178,17832283.2848861,0.818272095332671,0.22070443283782,80797123.3545172,21792608.3348062,23521418.5116136,397084.523036178,815801.217184671,3877413.57788268,4447755.15500719,0,80797123.3545172,0.00265872710236988,0.316116081379539,0.21800734985348,0.291117029110153,0.0100969091882782,0.0550484345276945,"336212","Truck trailer manufacturing",203854487.070253,0.612409795551363
"156",155,"336213","Motor home manufacturing",34000,0,0,0,0,0,0,0,0,0.814472671285604,0.183076656861049,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"336213","Motor home manufacturing",158072063.42,0
"157",156,"336214","Travel trailer and camper manufacturing",34000,1,1,12,615104,806610.691169111,1169605.57092498,12.8249254720106,816589.69404035,0.659567387687188,0.183756721676247,4443862.98684118,1238068.63299256,1336284.76294911,20010.9199110516,41111.9846615969,434903.992733522,498875.458281655,0,4443862.98684118,0.00288598579883916,0.263195686813101,0.181511152246949,0.300703412077739,0.00925140689155687,0.112261665078083,"336214","Travel trailer and camper manufacturing",290672209.886702,0.0174888231303836
"158",157,"336310","Motor vehicle gasoline engine and engine parts manufacturing",34000,0,11,314,14811652,19423116.8340254,28164002.6626426,335.585549850944,19663410.3743629,0.700496991891185,0.19258566754162,102102148.230285,28070656.4082112,30297504.8754812,1517649.01481942,3117975.75005461,7556544.8335787,8668061.98578015,0,102102148.230285,0.00328676287098339,0.27584143086902,0.190232205400984,0.296737193101433,0.0305378075201925,0.0848959805060111,"336310","Motor vehicle gasoline engine and engine parts manufacturing",192993813.615772,0.616317394783787
"159",158,"336320","Motor vehicle electrical and electronic equipment manufacturing",34000,0,11,255,12656415,16596867.6042963,24065870.9615585,272.529666280225,16802196.1367471,0.905566600397614,0.277335227561013,60584428.0386295,18554346.1180764,20026264.5731842,547437.649863386,1124698.33293043,1340392.79118065,1537555.59652312,0,60584428.0386295,0.00449834512106736,0.397228656614762,0.273946097068276,0.330551351585183,0.0185641487316396,0.0253787259581414,"336320","Motor vehicle electrical and electronic equipment manufacturing",321642711.839767,0.399561364290282
"160",159,"3363A0","Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",34000,1,5,53,2864525,3756367.1998901,5446825.8994477,56.6434208347135,3802839.18381434,0.722607489597781,0.211731238146844,17960690.2462683,5262662.28700602,5680149.90386671,594363.04279943,1221105.49677904,981267.998495082,1125605.95125717,0,17960690.2462683,0.00315374409658238,0.30326372899724,0.209143810643388,0.316254544006006,0.0679876708542838,0.0626705285723099,"3363A0","Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",311640488.035203,0.170563760328237
"161",160,"336350","Motor vehicle transmission and power train parts manufacturing",34000,0,6,22,489664,642116.158374245,931084.405696288,23.5123633653528,650060.113318356,0.728425669876991,0.209155874380527,3108017.47856085,892417.909198795,963213.526670797,9552.22721214483,19624.8358583906,252031.841058898,289104.037467109,0,3108017.47856085,0.00756506793399375,0.299575022379675,0.206599918695301,0.309912519255461,0.00631426174201496,0.0930187939615375,"336350","Motor vehicle transmission and power train parts manufacturing",262233731.952965,0.0135835039002548
"162",161,"336360","Motor vehicle seating and interior trim manufacturing",34000,1,4,86,4818688,6318939.98121992,9162620.18999933,91.9119658827426,6397114.89373489,0.723425794695282,0.163225216994061,39191952.1477349,8842807.29363465,9544308.23404141,154594.990630353,317611.929476799,2485114.47438292,2850658.17514762,0,39191952.1477349,0.0023451744770528,0.233788308259324,0.161230549511812,0.243527247585523,0.00810400891181827,0.0727358046468827,"336360","Motor vehicle seating and interior trim manufacturing",-33226215.0122252,NA
"163",162,"336370","Motor vehicle metal stamping",34000,1,1,3,169629,222441.351271208,322545.493754606,3.20623136800265,225193.289606913,0.635781832075652,0.218057921635434,1032722.3515567,354199.000735392,382297.64903296,6573.08022026295,13504.2454018145,132666.669112307,152181.047904649,0,1032722.3515567,0.00310464023865626,0.312325469927526,0.21539317991511,0.370184346699472,0.0130763562747127,0.147359111260887,"336370","Motor vehicle metal stamping",80109429.4075757,0.0147498305956734
"164",163,"336390","Other motor vehicle parts manufacturing",34000,0,13,388,19241996,25232805.6605603,36588196.0080184,414.672590261676,25544973.900943,0.781517481502974,0.216514941419988,117982499.191092,32686375.5521069,35279389.5607687,708863.405507975,1456343.91541971,6999066.47676646,8028582.29512756,0,117982499.191092,0.00351469576509009,0.310115451519279,0.21386905544094,0.299022226200074,0.012343728310594,0.0680489254777012,"336390","Other motor vehicle parts manufacturing",669812608.798807,0.404166883450005
"165",164,"336411","Aircraft manufacturing",34000,1,5,341,22409492,29733556.3554363,26478728.4202988,364.441632162968,30639405.9040472,0.557483022810378,0.255606007684247,119869662.617227,54960249.2818312,35132428.790768,311989.181321464,399109.316209108,15233942.3291329,3671090.89970473,0,119869662.617227,0.00304031582475307,0.220895995218171,0.248049053498905,0.293088576572992,0.00332952731737938,0.0306256880978084,"336411","Aircraft manufacturing",2217144736.19519,0.0367023473923086
"166",165,"336412","Aircraft engine and engine parts manufacturing",34000,1,5,486,31659771,42007091.6926054,37408722.9714022,519.409481616429,43286861.4111459,0.538343839892282,0.228728936966923,189249606.915305,80407461.1865293,51399137.400129,978342.109764375,1251535.22565359,22750386.2952282,5482411.20313689,0,189249606.915305,0.00274457363522494,0.197668695756624,0.221966599441366,0.271594420923324,0.00661314570768797,0.0289692078757682,"336412","Aircraft engine and engine parts manufacturing",367901183.224386,0.387658941717091
"167",166,"336413","Other aircraft parts and auxiliary equipment manufacturing",34000,0,14,671,52636991,69840268.5022531,62195099.7171518,717.127082643259,71967991.6357175,0.46504172884541,0.248024997052234,290164267.678878,154755986.767891,98925200.5970309,1919125.92768241,2455024.34883245,51001728.3573263,12290448.3157808,0,290164267.678878,0.00247145207912677,0.214344447766334,0.240692174336037,0.340928265869423,0.0084608086601118,0.0423568636279589,"336413","Other aircraft parts and auxiliary equipment manufacturing",523145790.345587,0.426765349523157
"168",167,"336414","Guided missile and space vehicle manufacturing",34000,0,0,0,0,0,0,0,0,0.837402172643383,0.474799655606332,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"336414","Guided missile and space vehicle manufacturing",206572383.117059,0
"169",168,"33641A","Propulsion units and parts for space vehicles and guided missiles",34000,0,0,0,0,0,0,0,0,0.790409121395037,0.410055671537926,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"33641A","Propulsion units and parts for space vehicles and guided missiles",60689241.6529685,0
"170",169,"336500","Railroad rolling stock manufacturing",34000,1,5,64,5222349,6929162.35224147,6170651.29754031,68.3996025173899,7140263.18774182,0.713829301688727,0.12442322991249,57386897.8707895,10002760.0027764,6394098.60946279,262651.243656619,335994.209200654,1570070.76763623,378357.248729973,0,57386897.8707895,0.00119190276971228,0.10752718000952,0.120744675341102,0.111420879097866,0.00585489409023587,0.00659309463950936,"336500","Railroad rolling stock manufacturing",284792985.593391,0.542834063501881
"171",170,"336611","Ship building and repairing",34000,0,19,232,11961720,15871152.9796369,14133793.631719,247.948559125538,16354676.5982272,0.782451923076923,0.317698731157141,51478570.7159081,20901829.3851383,13361148.1400778,628088.160431009,803476.05377498,2280388.26429213,549530.280735467,0,51478570.7159081,0.00481653930319624,0.274556838606074,0.308306014695399,0.259547768212393,0.0156079712898223,0.0106749327553814,"336611","Ship building and repairing",457429673.872308,0.361067198423268
"172",171,"336612","Boat building",34000,0,11,823,38663638,51300023.1945994,45684389.9157887,879.57613862206,52862907.3077222,0.765392093324692,0.2185620431202,241866824.417677,69066440.2843483,44149577.6825715,2289025.41452088,2928214.89548185,8068814.5861861,1944431.13665369,0,241866824.417677,0.00363661341624566,0.18888241504712,0.212100288322345,0.182536723624113,0.0121067240310111,0.00803926351344437,"336612","Boat building",344254926.975928,0.659937843982272
"173",172,"336991","Motorcycle, bicycle, and parts manufacturing",34000,1,1,2,152950,202938.444323681,180723.485917695,2.13748757866843,209121.078381608,0.646613378207825,0.232140160096662,900839.726717388,323409.761426859,206734.331849628,2348.26544381151,3003.9971629382,70708.8816969911,17039.4981494523,0,900839.726717388,0.00237277233149711,0.200616691912825,0.225276970258825,0.229490691538391,0.00333466328564861,0.0189151273462853,"336991","Motorcycle, bicycle, and parts manufacturing",160546134.498899,0.00149636535637753
"174",173,"336992","Military armored vehicle, tank, and tank component manufacturing",34000,1,4,29,2600482,3450394.06061939,3072691.54695143,30.9935698906923,3555512.25990167,0.177215189873418,0.0773209432804418,45983818.9894539,20063247.7523023,12825098.7246216,278302.323138262,356015.709957172,10273994.0958542,2475837.53529,0,45983818.9894539,0.000674010349114336,0.0668211474052672,0.0750349609155063,0.27890460180271,0.00774219535873742,0.0538414944582532,"336992","Military armored vehicle, tank, and tank component manufacturing",302702407.162473,0.284422886797868
"175",174,"336999","All other transportation equipment manufacturing",34000,0,4,112,9495885,12599412.4182843,11220199.0132302,119.699304405432,12983260.617115,0.609950248756219,0.153537883531622,84560632.9752553,21285769.8535082,13606575.7234887,365549.795556414,467626.243727261,4941691.68067004,1190853.88181898,0,84560632.9752553,0.00141554409178157,0.132688209849535,0.148998558489637,0.160909104446633,0.0055300702853549,0.0140828402049386,"336999","All other transportation equipment manufacturing",194510577.259492,0.612372022127831
"176",175,"337110","Wood kitchen cabinet and countertop manufacturing",34000,0,182,1711,69241828,85426570.1042662,88545628.135203,1828.62062355084,85580383.4962256,0.924878836833603,0.354928704277743,241119927.649628,92531453.9461374,80002117.5991389,980101.332999682,1933814.76840855,5029750.79682254,2499598.54147041,0,241119927.649628,0.00758386352125992,0.367226504247583,0.354290791876812,0.331793885221259,0.00802013664842579,0.0103666194902919,"337110","Wood kitchen cabinet and countertop manufacturing",590939181.56626,0.694565184629826
"177",176,"337121","Upholstered household furniture manufacturing",34000,0,14,262,9254410,11417556.8074058,11834429.7101848,280.010872805565,11438114.4996823,0.897072419106317,0.268567210997325,42589393.0134167,12750491.7730914,11023995.6120379,91725.0790523956,180980.58489736,1042948.12107724,518306.315279251,0,42589393.0134167,0.00657466221031501,0.277872701929718,0.268084515874856,0.258843689285853,0.00424942860398003,0.0121698450859812,"337121","Upholstered household furniture manufacturing",281457717.573234,0.494036409449884
"178",177,"337122","Nonupholstered wood household furniture manufacturing",34000,0,54,464,19744835,24360037.5675332,25249460.7378208,495.897118251077,24403898.6285818,0.761019490254873,0.344743276283619,70788613.7524111,32067376.6455163,27725253.7173341,349163.615030894,688926.47382807,6268318.2317451,3115120.35933084,0,70788613.7524111,0.0070053232005011,0.356688164937554,0.344123670124893,0.391662617017836,0.00973216506594756,0.0440059522881211,"337122","Nonupholstered wood household furniture manufacturing",184238250.282704,0.66268426509826
"179",178,"33712A","Other household nonupholstered furniture",34000,0,18,140,5994616,7395811.15582558,7665843.81841187,149.62413050679,7409127.56076587,0.678711704634721,0.230892570817745,32089068.6717429,10916457.6213599,9438301.13053689,185355.4817466,365720.518826367,2854474.41889764,1418567.31722148,0,32089068.6717429,0.00466277572706704,0.238892686379592,0.230477588224248,0.294128234978913,0.0113970437274926,0.0442071825683941,"33712A","Other household nonupholstered furniture",115553557.192417,0.597876562809435
"180",179,"337127","Institutional furniture manufacturing",34000,0,15,278,12786677,15775463.916711,16351450.8416351,297.110773434912,15803868.166253,0.654589371980676,0.249769585253456,63273789.5217142,24143178.6746449,20874041.6061147,191597.483341149,378036.464598041,7018518.33712842,3487941.8300112,0,63273789.5217142,0.00469563741449294,0.258423763856022,0.249320675052933,0.32990029147774,0.00597461393502134,0.0551245919736515,"337127","Institutional furniture manufacturing",150219929.696358,0.694799690996747
"181",180,"33721A","Office furniture and custom architectural woodwork and millwork manufacturing",34000,0,50,849,43991368,54274010.2476002,56255639.4681964,907.36347714475,54371732.4153197,0.484343613375871,0.222421184003473,244453929.417401,112258592.688668,97058078.6401611,1181257.48551774,2330711.21717176,48867360.6387483,24285255.5349837,0,244453929.417401,0.00371179747164319,0.230127777460026,0.222021427010602,0.397040370230401,0.00953435775291674,0.0993449178455098,"33721A","Office furniture and custom architectural woodwork and millwork manufacturing",522537711.050853,0.722490577003319
